55.62224455022946, 37.65346084121407
55.64170729920158, 37.66860179162061
55.663876706474504, 37.641126081951256
55.67344089624399, 37.65464442182064
55.66909675551452, 37.58034182254852
55.66353103101172, 37.640928844679976
55.6951514229391, 37.600031355421734
55.68866704123174, 37.55766181286159
55.6429183620856, 37.416488593888005
55.69868384825012, 37.60568685060093
55.72361223770852, 37.60033222106059
55.737955894046564, 37.61807823488867
55.719040031553256, 37.666715521742
55.75610121342536, 37.81328751420117
56.015941846109534, 37.45902992454989
55.94286505843134, 37.51353867797281
55.82809424246901, 37.72406216999463
55.79938816532937, 37.80623757492768
55.79082364428009, 37.820484046781395
55.75640281953298, 37.8596149787707
55.664718149653325, 37.90427963324406
55.64227369425959, 37.41306693641111
55.89017146249535, 37.53363241848705
55.86966976851022, 37.521334544251275
